id_aviso,tipo,zona_barrio,precio,superficie,ambientes,dormitorios,banios,antiguedad,cochera,balcon,pileta,fecha_publicacion,latitud,longitud,precio_outlier,superficie_missing
MLA424209191,Ph,Boedo,7610000.0,45.0,2,1,1,5.0,0,0,1,2025-03-06 00:00:00,,,0,0
MLA635967369,Ph,Belgrano,16530000.0,111.0,4,3,1,24.0,0,0,1,2025-03-28 00:00:00,,,0,0
MLA200784166,Departamento,Boedo,3130000.0,28.0,1,0,1,14.0,0,0,1,2024-04-11 00:00:00,,,0,0
MLA134628993,Departamento,Villa Urquiza,6520000.0,48.0,2,1,1,19.0,0,0,0,2024-09-20 00:00:00,,,0,0
MLA565384993,Ph,Flores,6530000.0,58.0,2,1,1,1.0,0,0,0,2024-09-27 00:00:00,,,0,0
MLA660669010,Departamento,Belgrano,5330000.0,28.0,2,1,1,5.0,0,0,0,2024-12-18 00:00:00,,,0,0
MLA503579642,Departamento,Villa Crespo,13910000.0,58.0,3,2,2,4.0,0,0,0,2024-04-22 00:00:00,,,0,0
MLA799182940,Departamento,Palermo,11760000.0,42.0,3,2,2,15.0,0,0,0,2025-01-18 00:00:00,,,0,0
MLA763537862,Casa,Villa Crespo,9530000.0,207.0,3,2,2,19.0,0,0,0,2025-03-18 00:00:00,,,0,0
MLA770489351,Departamento,Caballito,4290000.0,25.0,2,1,1,0.0,0,0,0,2024-11-12 00:00:00,,,0,0
MLA241678647,Departamento,Flores,2520000.0,35.0,2,1,1,23.0,0,0,0,2024-04-24 00:00:00,,,0,0
MLA437896104,Departamento,Nuñez,15360000.0,87.0,4,3,2,11.0,0,0,0,2025-06-23 00:00:00,,,0,0
MLA919030937,Departamento,Belgrano,4330000.0,32.0,2,1,1,22.0,0,0,0,2025-04-29 00:00:00,,,0,0
MLA111939447,Departamento,Colegiales,8310000.0,57.0,3,2,1,35.0,0,0,0,2025-07-23 00:00:00,,,0,0
MLA227652757,Departamento,San Telmo,5520000.0,37.0,2,1,1,12.0,0,0,0,2025-07-08 00:00:00,,,0,0
MLA678334451,Ph,Palermo,7730000.0,82.0,2,1,1,37.0,0,0,0,2025-06-16 00:00:00,,,0,0
MLA171285939,Departamento,Colegiales,3840000.0,27.0,2,1,1,38.0,0,0,0,2024-05-26 00:00:00,,,0,0
MLA745623188,Departamento,Boedo,8230000.0,58.0,3,2,1,17.0,0,0,0,2025-06-20 00:00:00,,,0,0
MLA775234927,Departamento,Villa Crespo,6710000.0,49.0,2,1,1,15.0,0,0,0,2024-08-21 00:00:00,,,0,0
MLA921388900,Ph,Palermo,4940000.0,42.0,2,1,1,36.0,0,0,0,2024-07-13 00:00:00,,,0,0
MLA478505887,Departamento,Villa Urquiza,6740000.0,40.0,2,1,1,5.0,0,0,0,2025-08-19 00:00:00,,,0,0
MLA107995758,Departamento,Flores,7660000.0,55.0,2,1,1,2.0,0,0,0,2024-07-09 00:00:00,,,0,0
MLA650880314,Departamento,Belgrano,6780000.0,35.0,1,0,1,23.0,0,0,0,2024-06-29 00:00:00,,,0,0
MLA716643989,Departamento,Palermo,5030000.0,33.0,2,1,1,15.0,0,0,0,2024-01-27 00:00:00,,,0,0
MLA676777263,Departamento,Caballito,12440000.0,80.0,4,3,1,12.0,0,0,0,2024-09-19 00:00:00,,,0,0
MLA140138642,Departamento,Almagro,11920000.0,87.0,5,4,1,5.0,0,0,0,2025-03-18 00:00:00,,,0,0
MLA647150125,Departamento,Almagro,4210000.0,40.0,1,0,1,9.0,0,0,0,2024-08-12 00:00:00,,,0,0
MLA512233572,Ph,Belgrano,18630000.0,93.0,4,3,2,27.0,0,0,1,2025-04-14 00:00:00,,,0,0
MLA416497209,Departamento,Nuñez,8150000.0,63.0,3,2,1,57.0,0,0,0,2025-08-04 00:00:00,,,0,0
MLA457973802,Departamento,Almagro,3300000.0,36.0,1,0,1,31.0,0,0,0,2024-03-09 00:00:00,,,0,0
MLA544345897,Departamento,Palermo,16250000.0,77.0,4,3,2,2.0,0,0,0,2024-10-06 00:00:00,,,0,0
MLA625453129,Casa,Flores,8170000.0,269.0,3,2,2,30.0,0,0,0,2025-05-03 00:00:00,,,0,0
MLA300744287,Ph,Recoleta,10200000.0,53.0,2,1,1,23.0,0,0,1,2024-07-12 00:00:00,,,0,0
MLA403295416,Departamento,Belgrano,9820000.0,48.0,3,2,1,23.0,0,0,0,2024-03-04 00:00:00,,,0,0
MLA398311259,Departamento,Boedo,3420000.0,29.0,1,0,1,0.0,0,0,0,2024-03-23 00:00:00,,,0,0
MLA598377502,Departamento,Flores,3710000.0,40.0,2,1,1,7.0,0,0,0,2024-07-05 00:00:00,,,0,0
MLA841490657,Departamento,Villa Crespo,7840000.0,68.0,4,3,2,41.0,0,0,0,2024-08-07 00:00:00,,,0,0
MLA293837156,Departamento,Boedo,7770000.0,63.0,4,3,2,4.0,0,0,0,2024-04-06 00:00:00,,,0,0
MLA613262040,Departamento,Belgrano,5030000.0,32.0,1,0,1,3.0,0,0,0,2024-12-04 00:00:00,,,0,0
MLA749281178,Departamento,Nuñez,7200000.0,34.0,2,1,1,9.0,0,0,0,2024-09-16 00:00:00,,,0,0
MLA786924217,Departamento,Villa Urquiza,5370000.0,35.0,1,0,1,12.0,0,0,0,2024-05-29 00:00:00,,,0,0
MLA382426297,Departamento,Boedo,13880000.0,82.0,5,4,3,7.0,0,0,0,2025-01-31 00:00:00,,,0,0
MLA402545652,Departamento,Caballito,5930000.0,47.0,2,1,1,27.0,0,0,0,2025-08-02 00:00:00,,,0,0
MLA505052568,Ph,Flores,4120000.0,65.0,2,1,1,6.0,0,0,0,2024-11-06 00:00:00,,,0,0
MLA924275357,Departamento,Boedo,3520000.0,44.0,2,1,1,8.0,0,0,0,2024-09-11 00:00:00,,,0,0
MLA731425061,Departamento,Recoleta,6300000.0,49.0,3,2,2,15.0,0,0,0,2024-03-02 00:00:00,,,0,0
MLA319105160,Casa,Flores,15450000.0,254.0,4,3,1,26.0,0,0,0,2024-09-28 00:00:00,,,0,0
MLA659735885,Departamento,Colegiales,7170000.0,44.0,2,1,1,13.0,0,0,0,2025-01-08 00:00:00,,,0,0
MLA336181119,Departamento,Nuñez,17890000.0,67.0,4,3,2,12.0,0,0,0,2024-02-05 00:00:00,,,0,0
MLA517888724,Departamento,Belgrano,7290000.0,36.0,1,0,1,13.0,0,0,0,2025-04-20 00:00:00,,,0,0
MLA373232856,Departamento,Nuñez,5120000.0,32.0,1,0,1,21.0,0,0,0,2024-04-12 00:00:00,,,0,0
MLA916161527,Departamento,Almagro,11230000.0,81.0,3,2,1,5.0,0,0,1,2024-01-25 00:00:00,,,0,0
MLA398058686,Departamento,Flores,9220000.0,93.0,5,4,2,13.0,0,0,0,2024-12-01 00:00:00,,,0,0
MLA452691608,Departamento,Palermo,12160000.0,67.0,2,1,1,26.0,0,0,0,2024-09-11 00:00:00,,,0,0
MLA614918177,Departamento,San Telmo,10000000.0,78.0,3,2,2,9.0,0,0,0,2024-07-27 00:00:00,,,0,0
MLA272854610,Ph,Caballito,11730000.0,66.0,2,1,1,0.0,0,0,1,2024-01-20 00:00:00,,,0,0
MLA505133779,Departamento,Recoleta,9420000.0,48.0,3,2,2,2.0,0,0,0,2025-04-16 00:00:00,,,0,0
MLA280573819,Departamento,Villa Crespo,4800000.0,38.0,2,1,1,62.0,0,0,0,2025-07-18 00:00:00,,,0,0
MLA929979481,Ph,Palermo,7570000.0,69.0,2,1,1,3.0,0,0,0,2024-03-11 00:00:00,,,0,0
MLA917870025,Departamento,Nuñez,5140000.0,51.0,3,2,2,3.0,0,0,0,2025-06-16 00:00:00,,,0,0
MLA264259049,Departamento,Belgrano,9200000.0,58.0,3,2,1,10.0,0,0,0,2024-06-21 00:00:00,,,0,0
MLA672363115,Departamento,Flores,7780000.0,56.0,3,2,2,19.0,0,0,0,2025-02-23 00:00:00,,,0,0
MLA150912683,Departamento,Caballito,13100000.0,92.0,5,4,3,22.0,0,0,0,2024-08-12 00:00:00,,,0,0
MLA744711523,Departamento,Almagro,18230000.0,99.0,4,3,2,0.0,0,0,0,2024-10-25 00:00:00,,,0,0
MLA648826155,Departamento,Nuñez,12080000.0,71.0,4,3,2,7.0,0,0,0,2024-09-10 00:00:00,,,0,0
MLA998086936,Departamento,Villa Urquiza,6420000.0,43.0,2,1,1,0.0,0,0,0,2025-07-15 00:00:00,,,0,0
MLA695535103,Departamento,Nuñez,6140000.0,49.0,3,2,1,30.0,0,0,0,2024-12-31 00:00:00,,,0,0
MLA242165687,Departamento,Palermo,7460000.0,33.0,2,1,1,0.0,0,0,0,2024-06-28 00:00:00,,,0,0
MLA336778072,Departamento,Belgrano,12980000.0,71.0,3,2,1,31.0,0,0,1,2024-12-12 00:00:00,,,0,0
MLA224071319,Departamento,Nuñez,10160000.0,63.0,3,2,1,40.0,0,0,0,2025-05-31 00:00:00,,,0,0
MLA770578420,Departamento,Villa Crespo,3100000.0,20.0,1,0,1,7.0,0,0,0,2024-11-21 00:00:00,,,0,0
MLA642049890,Departamento,Boedo,7920000.0,48.0,3,2,1,2.0,0,0,0,2025-08-12 00:00:00,,,0,0
MLA951031492,Departamento,Palermo,6710000.0,42.0,2,1,1,2.0,0,0,0,2024-04-20 00:00:00,,,0,0
MLA326723354,Departamento,Villa Urquiza,9730000.0,52.0,3,2,1,12.0,0,0,0,2024-10-13 00:00:00,,,0,0
MLA140172549,Departamento,Nuñez,8570000.0,43.0,2,1,1,2.0,0,0,0,2025-03-03 00:00:00,,,0,0
MLA197094942,Departamento,Boedo,8230000.0,97.0,5,4,3,30.0,0,0,0,2024-06-24 00:00:00,,,0,0
MLA981106410,Departamento,Villa Crespo,6830000.0,42.0,2,1,1,16.0,0,0,0,2025-08-06 00:00:00,,,0,0
MLA196602134,Departamento,Villa Urquiza,4790000.0,28.0,1,0,1,16.0,0,0,0,2025-07-27 00:00:00,,,0,0
MLA421122653,Departamento,Boedo,3530000.0,23.0,1,0,1,13.0,0,0,0,2025-04-29 00:00:00,,,0,0
MLA314847756,Departamento,Palermo,7860000.0,38.0,1,0,1,6.0,0,0,0,2025-02-24 00:00:00,,,0,0
MLA605856062,Departamento,Recoleta,10590000.0,61.0,2,1,1,1.0,0,0,0,2025-01-21 00:00:00,,,0,0
MLA899885778,Departamento,Colegiales,4600000.0,25.0,1,0,1,3.0,0,0,0,2024-06-16 00:00:00,,,0,0
MLA733924126,Departamento,Belgrano,11210000.0,43.0,1,0,1,0.0,0,0,0,2024-12-17 00:00:00,,,0,0
MLA667882048,Departamento,Caballito,8940000.0,68.0,4,3,2,7.0,0,0,0,2024-10-10 00:00:00,,,0,0
MLA872244389,Departamento,Recoleta,7730000.0,39.0,2,1,1,4.0,0,0,0,2024-10-26 00:00:00,,,0,0
MLA193789989,Departamento,San Telmo,10990000.0,46.0,2,1,1,8.0,0,0,0,2025-08-23 00:00:00,,,0,0
MLA384717059,Casa,Boedo,8160000.0,231.0,3,2,1,30.0,0,0,0,2024-12-13 00:00:00,,,0,0
MLA981757999,Departamento,Recoleta,5010000.0,34.0,2,1,1,31.0,0,0,0,2024-09-30 00:00:00,,,0,0
MLA810601302,Departamento,Caballito,19060000.0,112.0,5,4,3,10.0,0,0,0,2025-07-25 00:00:00,,,0,0
MLA363171229,Departamento,Boedo,8230000.0,58.0,3,2,1,17.0,0,0,0,2024-10-30 00:00:00,,,0,0
MLA854952870,Casa,Recoleta,13230000.0,163.0,3,2,1,16.0,0,0,0,2024-11-19 00:00:00,,,0,0
MLA124716137,Departamento,San Telmo,6460000.0,72.0,3,2,1,11.0,0,0,0,2024-05-31 00:00:00,,,0,0
MLA309840567,Ph,Almagro,13110000.0,93.0,2,1,1,2.0,0,0,1,2024-09-23 00:00:00,,,0,0
MLA404773347,Departamento,Palermo,17050000.0,92.0,4,3,2,1.0,0,0,0,2025-03-19 00:00:00,,,0,0
MLA624507364,Departamento,Belgrano,8610000.0,63.0,3,2,2,44.0,0,0,0,2025-03-02 00:00:00,,,0,0
MLA698107054,Departamento,Boedo,3780000.0,30.0,2,1,1,9.0,0,0,0,2025-06-17 00:00:00,,,0,0
MLA386987189,Departamento,Almagro,2730000.0,35.0,1,0,1,13.0,0,0,0,2025-01-22 00:00:00,,,0,0
MLA136638966,Departamento,Colegiales,11120000.0,66.0,3,2,2,0.0,0,0,0,2025-08-15 00:00:00,,,0,0
MLA278628395,Ph,Flores,14300000.0,96.0,3,2,1,5.0,0,0,0,2024-08-23 00:00:00,,,0,0
MLA679675541,Departamento,Recoleta,9170000.0,53.0,3,2,2,22.0,0,0,0,2024-03-31 00:00:00,,,0,0
MLA438863882,Departamento,San Telmo,9440000.0,63.0,3,2,2,6.0,0,0,0,2024-04-20 00:00:00,,,0,0
MLA181105152,Departamento,Villa Urquiza,9390000.0,59.0,2,1,1,0.0,0,0,0,2024-07-29 00:00:00,,,0,0
MLA188722813,Departamento,Flores,9470000.0,73.0,3,2,1,2.0,0,0,0,2024-09-23 00:00:00,,,0,0
MLA254251545,Ph,Colegiales,10310000.0,114.0,3,2,1,24.0,0,0,0,2024-11-01 00:00:00,,,0,0
MLA303005397,Departamento,San Telmo,3760000.0,36.0,1,0,1,4.0,0,0,0,2024-02-17 00:00:00,,,0,0
MLA376243696,Departamento,Caballito,8590000.0,71.0,3,2,2,53.0,0,0,0,2024-01-26 00:00:00,,,0,0
MLA743896939,Departamento,San Telmo,8530000.0,48.0,2,1,1,15.0,0,0,0,2024-05-22 00:00:00,,,0,0
MLA508690276,Ph,Caballito,5930000.0,41.0,2,1,1,19.0,0,0,1,2024-03-01 00:00:00,,,0,0
MLA821709866,Departamento,Palermo,5150000.0,22.0,1,0,1,10.0,0,0,0,2024-08-27 00:00:00,,,0,0
MLA152138929,Departamento,Villa Crespo,4840000.0,40.0,2,1,1,33.0,0,0,0,2025-04-27 00:00:00,,,0,0
MLA193066238,Ph,Boedo,7810000.0,60.0,2,1,1,3.0,0,0,0,2025-04-11 00:00:00,,,0,0
MLA332281401,Departamento,Nuñez,4990000.0,36.0,1,0,1,13.0,0,0,0,2024-11-29 00:00:00,,,0,0
MLA638847691,Departamento,Almagro,7430000.0,61.0,2,1,1,0.0,0,0,0,2024-09-08 00:00:00,,,0,0
MLA494570913,Departamento,Villa Urquiza,7640000.0,50.0,3,2,2,5.0,0,0,0,2024-04-10 00:00:00,,,0,0
MLA436413425,Ph,Almagro,14840000.0,94.0,3,2,1,15.0,0,0,1,2024-04-08 00:00:00,,,0,0
MLA488419123,Departamento,Almagro,3450000.0,25.0,1,0,1,4.0,0,0,0,2025-01-12 00:00:00,,,0,0
MLA269911908,Departamento,Palermo,6290000.0,35.0,1,0,1,33.0,0,0,0,2025-03-15 00:00:00,,,0,0
MLA197838039,Departamento,Boedo,9920000.0,75.0,4,3,2,0.0,0,0,0,2025-02-06 00:00:00,,,0,0
MLA517518548,Departamento,San Telmo,4830000.0,28.0,1,0,1,0.0,0,0,0,2025-04-15 00:00:00,,,0,0
MLA621116512,Departamento,Belgrano,6780000.0,39.0,2,1,1,3.0,0,0,1,2024-05-07 00:00:00,,,0,0
MLA125984772,Departamento,San Telmo,3610000.0,28.0,2,1,1,12.0,0,0,0,2024-08-19 00:00:00,,,0,0
MLA217229331,Departamento,Flores,4740000.0,58.0,2,1,1,6.0,0,0,0,2024-01-30 00:00:00,,,0,0
MLA124203940,Departamento,Villa Crespo,13910000.0,58.0,3,2,2,4.0,0,0,0,2024-10-11 00:00:00,,,0,0
MLA604793775,Ph,Villa Crespo,14740000.0,78.0,2,1,1,5.0,0,0,1,2024-06-11 00:00:00,,,0,0
MLA928893816,Departamento,Caballito,11190000.0,58.0,3,2,2,4.0,0,0,1,2025-01-18 00:00:00,,,0,0
MLA351760863,Departamento,San Telmo,15170000.0,73.0,3,2,2,2.0,0,0,0,2024-08-08 00:00:00,,,0,0
MLA819075669,Departamento,Boedo,13630000.0,120.0,5,4,2,4.0,0,0,0,2024-02-14 00:00:00,,,0,0
MLA915041569,Departamento,Villa Crespo,6030000.0,48.0,3,2,1,0.0,0,0,0,2025-06-06 00:00:00,,,0,0
MLA188224589,Departamento,Palermo,14050000.0,65.0,3,2,2,13.0,0,0,0,2025-08-01 00:00:00,,,0,0
MLA295314688,Ph,San Telmo,18020000.0,130.0,4,3,2,7.0,0,0,0,2025-07-10 00:00:00,,,0,0
MLA838821217,Departamento,Flores,3030000.0,25.0,2,1,1,9.0,0,0,0,2024-05-06 00:00:00,,,0,0
MLA443860039,Departamento,Belgrano,5830000.0,43.0,2,1,1,6.0,0,0,0,2025-04-19 00:00:00,,,0,0
MLA253168244,Departamento,Caballito,8400000.0,62.0,3,2,1,16.0,0,0,0,2024-02-10 00:00:00,,,0,0
MLA699544839,Ph,San Telmo,4860000.0,46.0,2,1,1,7.0,0,0,0,2025-04-17 00:00:00,,,0,0
MLA958513958,Departamento,Recoleta,19090000.0,71.0,3,2,2,4.0,0,0,0,2025-06-03 00:00:00,,,0,0
MLA242789805,Departamento,Villa Urquiza,14000000.0,68.0,3,2,2,13.0,0,0,0,2024-07-15 00:00:00,,,0,0
MLA991898703,Departamento,Flores,7620000.0,66.0,3,2,2,4.0,0,0,0,2024-02-08 00:00:00,,,0,0
MLA690139010,Departamento,Villa Crespo,4760000.0,58.0,3,2,1,29.0,0,0,0,2025-07-12 00:00:00,,,0,0
MLA655438643,Departamento,Villa Urquiza,8450000.0,52.0,1,0,1,37.0,0,0,0,2024-10-14 00:00:00,,,0,0
MLA127169952,Departamento,Boedo,4260000.0,37.0,2,1,1,1.0,0,0,0,2025-03-05 00:00:00,,,0,0
MLA743189103,Departamento,Colegiales,8690000.0,56.0,3,2,1,30.0,0,0,0,2024-05-29 00:00:00,,,0,0
MLA267801370,Departamento,Boedo,5660000.0,41.0,1,0,1,10.0,0,0,0,2024-10-22 00:00:00,,,0,0
MLA999371395,Departamento,Villa Crespo,5030000.0,42.0,2,1,1,45.0,0,0,0,2024-09-09 00:00:00,,,0,0
MLA593109205,Ph,Palermo,16260000.0,73.0,3,2,1,17.0,0,0,0,2024-10-14 00:00:00,,,0,0
MLA205415080,Departamento,Boedo,18840000.0,123.0,6,5,4,3.0,0,0,0,2025-04-14 00:00:00,,,0,0
MLA203931840,Departamento,Belgrano,12670000.0,75.0,4,3,2,4.0,0,0,0,2024-05-09 00:00:00,,,0,0
MLA241690859,Departamento,San Telmo,13600000.0,116.0,4,3,2,6.0,0,0,0,2025-08-03 00:00:00,,,0,0
MLA985525638,Departamento,Villa Urquiza,4220000.0,44.0,3,2,1,47.0,0,0,0,2025-04-23 00:00:00,,,0,0
MLA834396110,Departamento,Almagro,9320000.0,55.0,3,2,1,3.0,0,0,0,2024-11-01 00:00:00,,,0,0
MLA602002311,Departamento,Nuñez,5480000.0,31.0,1,0,1,0.0,0,0,0,2024-10-16 00:00:00,,,0,0
MLA838988292,Departamento,Recoleta,15090000.0,70.0,3,2,1,29.0,0,0,0,2024-07-31 00:00:00,,,0,0
MLA314730552,Departamento,Almagro,4660000.0,52.0,3,2,1,24.0,0,0,0,2024-12-16 00:00:00,,,0,0
MLA193913415,Departamento,Nuñez,11250000.0,59.0,3,2,1,7.0,0,0,0,2024-08-25 00:00:00,,,0,0
MLA525374590,Ph,Almagro,5540000.0,46.0,2,1,1,51.0,0,0,0,2024-05-14 00:00:00,,,0,0
MLA952382092,Departamento,Nuñez,4700000.0,20.0,1,0,1,7.0,0,0,0,2024-11-06 00:00:00,,,0,0
MLA256742890,Departamento,Nuñez,10310000.0,70.0,2,1,1,22.0,0,0,0,2024-12-27 00:00:00,,,0,0
MLA403152315,Departamento,Palermo,8410000.0,29.0,2,1,1,4.0,0,0,1,2025-07-30 00:00:00,,,0,0
MLA576318166,Departamento,Recoleta,6970000.0,37.0,2,1,1,3.0,0,0,0,2025-08-06 00:00:00,,,0,0
MLA884605039,Departamento,Nuñez,8860000.0,65.0,4,3,2,5.0,0,0,0,2025-05-25 00:00:00,,,0,0
MLA894190249,Departamento,Recoleta,7860000.0,54.0,3,2,2,33.0,0,0,0,2024-03-30 00:00:00,,,0,0
MLA494038584,Departamento,Flores,5340000.0,69.0,3,2,1,13.0,0,0,0,2025-08-03 00:00:00,,,0,0
MLA550655026,Casa,Palermo,8830000.0,72.0,3,2,2,42.0,0,0,0,2025-02-11 00:00:00,,,0,0
MLA637232112,Departamento,Nuñez,14390000.0,72.0,3,2,2,17.0,0,0,0,2024-11-13 00:00:00,,,0,0
MLA878970275,Departamento,Palermo,6130000.0,34.0,2,1,1,19.0,0,0,0,2024-08-15 00:00:00,,,0,0
MLA434201960,Departamento,Almagro,8520000.0,57.0,2,1,1,6.0,0,0,0,2024-10-28 00:00:00,,,0,0
MLA736130155,Departamento,Colegiales,8380000.0,61.0,3,2,1,19.0,0,0,0,2025-05-09 00:00:00,,,0,0
MLA404914857,Departamento,Belgrano,6890000.0,39.0,3,2,2,20.0,0,0,0,2024-10-13 00:00:00,,,0,0
MLA991158862,Ph,Flores,13100000.0,59.0,2,1,1,10.0,0,0,0,2024-02-09 00:00:00,,,0,0
MLA870398703,Departamento,Flores,12340000.0,107.0,4,3,2,17.0,0,0,0,2024-12-30 00:00:00,,,0,0
MLA337971014,Casa,Villa Crespo,13000000.0,64.0,3,2,2,31.0,0,0,0,2025-04-20 00:00:00,,,0,0
MLA900274337,Departamento,Nuñez,13570000.0,81.0,4,3,2,7.0,0,0,0,2024-05-12 00:00:00,,,0,0
MLA259979484,Departamento,Belgrano,8150000.0,37.0,2,1,1,7.0,0,0,0,2025-07-15 00:00:00,,,0,0
MLA872417451,Departamento,Flores,4970000.0,48.0,2,1,1,9.0,0,0,0,2025-02-18 00:00:00,,,0,0
MLA213265678,Departamento,Boedo,11520000.0,83.0,3,2,1,5.0,0,0,0,2025-03-15 00:00:00,,,0,0
MLA180452455,Departamento,Caballito,3630000.0,32.0,1,0,1,40.0,0,0,0,2025-01-09 00:00:00,,,0,0
MLA148625756,Departamento,Villa Crespo,6280000.0,45.0,1,0,1,32.0,0,0,1,2025-08-05 00:00:00,,,0,0
MLA239878591,Departamento,Palermo,13230000.0,64.0,4,3,2,0.0,0,0,0,2024-02-02 00:00:00,,,0,0
MLA941464454,Ph,Caballito,11780000.0,54.0,2,1,1,12.0,0,0,1,2024-12-20 00:00:00,,,0,0
MLA151338857,Casa,Almagro,11030000.0,279.0,3,2,1,11.0,0,0,1,2024-04-28 00:00:00,,,0,0
MLA433159843,Departamento,Recoleta,6240000.0,47.0,3,2,1,34.0,0,0,0,2024-06-25 00:00:00,,,0,0
MLA789420818,Departamento,Palermo,10480000.0,51.0,4,3,2,2.0,0,0,0,2024-12-17 00:00:00,,,0,0
MLA690116832,Departamento,Caballito,5110000.0,48.0,2,1,1,32.0,0,0,0,2024-11-02 00:00:00,,,0,0
MLA951810667,Departamento,Colegiales,11610000.0,85.0,4,3,2,14.0,0,0,0,2024-05-20 00:00:00,,,0,0
MLA526118365,Departamento,Flores,3710000.0,31.0,2,1,1,8.0,0,0,0,2024-02-29 00:00:00,,,0,0
MLA703275193,Departamento,Nuñez,8150000.0,63.0,3,2,1,57.0,0,0,0,2025-07-31 00:00:00,,,0,0
MLA464406271,Departamento,Belgrano,9590000.0,58.0,4,3,2,17.0,0,0,0,2024-05-06 00:00:00,,,0,0
MLA417106571,Departamento,Nuñez,5400000.0,36.0,1,0,1,9.0,0,0,0,2025-06-03 00:00:00,,,0,0
MLA200953079,Departamento,Villa Urquiza,9040000.0,57.0,3,2,2,2.0,0,0,0,2024-03-18 00:00:00,,,0,0
MLA957795244,Departamento,Colegiales,10350000.0,64.0,3,2,1,25.0,0,0,0,2024-06-13 00:00:00,,,0,0
MLA683186359,Departamento,Villa Urquiza,6350000.0,53.0,3,2,1,37.0,0,0,0,2025-01-26 00:00:00,,,0,0
MLA398295299,Departamento,Boedo,8210000.0,56.0,3,2,2,12.0,0,0,0,2024-03-07 00:00:00,,,0,0
MLA903292011,Departamento,San Telmo,15420000.0,91.0,5,4,3,19.0,0,0,0,2025-07-28 00:00:00,,,0,0
MLA601135712,Departamento,Almagro,5310000.0,43.0,2,1,1,3.0,0,0,0,2024-12-27 00:00:00,,,0,0
MLA169737651,Departamento,Caballito,11210000.0,76.0,4,3,2,1.0,0,0,0,2024-07-22 00:00:00,,,0,0
MLA688260402,Departamento,Recoleta,6420000.0,44.0,2,1,1,24.0,0,0,0,2024-03-03 00:00:00,,,0,0
MLA808462300,Ph,Colegiales,9280000.0,61.0,2,1,1,16.0,0,0,1,2025-06-29 00:00:00,,,0,0
MLA105452361,Departamento,Flores,3810000.0,33.0,1,0,1,18.0,0,0,0,2025-06-27 00:00:00,,,0,0
MLA933181501,Ph,Boedo,4940000.0,60.0,2,1,1,5.0,0,0,0,2024-08-18 00:00:00,,,0,0
MLA458340818,Departamento,Villa Urquiza,3310000.0,24.0,1,0,1,2.0,0,0,0,2024-01-24 00:00:00,,,0,0
MLA308593858,Departamento,Flores,4050000.0,39.0,2,1,1,5.0,0,0,0,2024-10-02 00:00:00,,,0,0
MLA177296177,Departamento,Flores,16550000.0,69.0,3,2,1,1.0,0,0,0,2024-01-07 00:00:00,,,0,0
MLA763038868,Departamento,San Telmo,2590000.0,23.0,1,0,1,15.0,0,0,0,2025-04-09 00:00:00,,,0,0
MLA429712303,Departamento,Flores,7420000.0,100.0,4,3,2,28.0,0,0,0,2024-11-15 00:00:00,,,0,0
MLA677086831,Departamento,Flores,6110000.0,46.0,2,1,1,49.0,0,0,0,2024-08-31 00:00:00,,,0,0
MLA972760776,Departamento,Colegiales,10110000.0,52.0,2,1,1,5.0,0,0,0,2025-08-07 00:00:00,,,0,0
MLA693754998,Departamento,San Telmo,4470000.0,48.0,2,1,1,2.0,0,0,0,2024-09-22 00:00:00,,,0,0
MLA951667513,Departamento,Villa Urquiza,8020000.0,77.0,4,3,2,4.0,0,0,0,2024-12-18 00:00:00,,,0,0
MLA650224814,Departamento,Almagro,3620000.0,33.0,1,0,1,33.0,0,0,0,2024-06-17 00:00:00,,,0,0
MLA365590663,Departamento,Belgrano,15680000.0,56.0,2,1,1,5.0,0,0,0,2024-11-02 00:00:00,,,0,0
MLA162500264,Departamento,San Telmo,16990000.0,108.0,5,4,2,22.0,0,0,0,2024-02-02 00:00:00,,,0,0
MLA989363196,Departamento,Colegiales,8350000.0,65.0,2,1,1,3.0,0,0,0,2024-11-24 00:00:00,,,0,0
MLA300400419,Departamento,Boedo,5100000.0,53.0,3,2,1,6.0,0,0,0,2025-01-13 00:00:00,,,0,0
MLA281650538,Departamento,Palermo,10880000.0,46.0,2,1,1,20.0,0,0,0,2024-04-01 00:00:00,,,0,0
MLA165001628,Departamento,Recoleta,6980000.0,37.0,2,1,1,3.0,0,0,0,2024-08-18 00:00:00,,,0,0
MLA947988550,Departamento,Villa Crespo,9260000.0,65.0,4,3,2,25.0,0,0,0,2024-02-20 00:00:00,,,0,0
MLA195131905,Departamento,Boedo,3300000.0,39.0,2,1,1,5.0,0,0,0,2024-01-10 00:00:00,,,0,0
MLA576707572,Departamento,San Telmo,5380000.0,42.0,2,1,1,1.0,0,0,0,2025-02-05 00:00:00,,,0,0
MLA571400008,Departamento,Palermo,5080000.0,35.0,2,1,1,7.0,0,0,0,2024-01-20 00:00:00,,,0,0
MLA617437257,Departamento,San Telmo,4340000.0,41.0,2,1,1,4.0,0,0,0,2025-04-07 00:00:00,,,0,0
MLA924997038,Casa,Villa Crespo,9650000.0,176.0,3,2,1,11.0,0,0,0,2024-07-14 00:00:00,,,0,0
MLA125589292,Departamento,Belgrano,15060000.0,94.0,4,3,2,52.0,0,0,0,2025-06-22 00:00:00,,,0,0
MLA222220818,Departamento,Villa Urquiza,3540000.0,35.0,1,0,1,46.0,0,0,0,2024-04-11 00:00:00,,,0,0
